global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,0,0,5120,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,1,2560,7680,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,2,5120,10240,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,3,7680,12800,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,4,10240,15360,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,5,12800,17920,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,6,15360,20480,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,7,17920,23040,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,8,20480,25600,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,9,23040,28160,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,10,25600,30720,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,11,28160,33280,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,12,30720,35840,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,13,33280,38400,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,14,35840,40960,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,15,38400,43520,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,16,40960,46080,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,17,43520,48640,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,18,46080,51200,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,19,48640,53760,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,20,51200,56320,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,21,53760,58880,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,22,56320,61440,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,23,58880,64000,val,
S044,S54,4,skipping,False,1,batch4\skipping\S54_SK.csv,24,61440,66560,val,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,0,0,5120,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,1,2560,7680,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,2,5120,10240,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,3,7680,12800,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,4,10240,15360,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,5,12800,17920,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,6,15360,20480,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,7,17920,23040,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,8,20480,25600,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,9,23040,28160,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,10,25600,30720,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,11,28160,33280,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,12,30720,35840,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,13,33280,38400,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,14,35840,40960,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,15,38400,43520,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,16,40960,46080,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,17,43520,48640,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,18,46080,51200,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,19,48640,53760,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,20,51200,56320,test,
S009,Antonia,4,skipping,False,2,batch4\skipping\skipping_Antonia.csv,21,53760,58880,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,0,0,5120,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,1,2560,7680,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,2,5120,10240,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,3,7680,12800,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,4,10240,15360,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,5,12800,17920,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,6,15360,20480,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,7,17920,23040,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,8,20480,25600,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,9,23040,28160,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,10,25600,30720,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,11,28160,33280,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,12,30720,35840,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,13,33280,38400,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,14,35840,40960,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,15,38400,43520,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,16,40960,46080,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,17,43520,48640,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,18,46080,51200,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,19,48640,53760,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,20,51200,56320,test,
S010,Daniel,4,skipping,False,2,batch4\skipping\skipping_Daniel.csv,21,53760,58880,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,0,0,5120,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,1,2560,7680,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,2,5120,10240,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,3,7680,12800,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,4,10240,15360,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,5,12800,17920,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,6,15360,20480,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,7,17920,23040,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,8,20480,25600,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,9,23040,28160,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,10,25600,30720,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,11,28160,33280,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,12,30720,35840,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,13,33280,38400,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,14,35840,40960,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,15,38400,43520,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,16,40960,46080,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,17,43520,48640,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,18,46080,51200,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,19,48640,53760,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,20,51200,56320,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,21,53760,58880,test,
S016,Julia,4,skipping,False,2,batch4\skipping\skipping_Julia.csv,22,56320,61440,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,0,0,5120,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,1,2560,7680,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,2,5120,10240,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,3,7680,12800,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,4,10240,15360,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,5,12800,17920,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,6,15360,20480,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,7,17920,23040,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,8,20480,25600,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,9,23040,28160,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,10,25600,30720,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,11,28160,33280,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,12,30720,35840,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,13,33280,38400,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,14,35840,40960,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,15,38400,43520,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,16,40960,46080,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,17,43520,48640,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,18,46080,51200,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,19,48640,53760,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,20,51200,56320,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,21,53760,58880,test,
S017,Kay,4,skipping,False,2,batch4\skipping\skipping_Kay.csv,22,56320,61440,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,0,0,5120,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,1,2560,7680,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,2,5120,10240,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,3,7680,12800,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,4,10240,15360,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,5,12800,17920,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,6,15360,20480,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,7,17920,23040,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,8,20480,25600,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,9,23040,28160,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,10,25600,30720,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,11,28160,33280,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,12,30720,35840,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,13,33280,38400,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,14,35840,40960,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,15,38400,43520,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,16,40960,46080,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,17,43520,48640,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,18,46080,51200,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,19,48640,53760,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,20,51200,56320,test,
S018,Marie,4,skipping,False,2,batch4\skipping\skipping_Marie.csv,21,53760,58880,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,0,0,5120,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,1,2560,7680,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,2,5120,10240,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,3,7680,12800,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,4,10240,15360,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,5,12800,17920,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,6,15360,20480,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,7,17920,23040,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,8,20480,25600,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,9,23040,28160,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,10,25600,30720,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,11,28160,33280,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,12,30720,35840,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,13,33280,38400,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,14,35840,40960,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,15,38400,43520,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,16,40960,46080,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,17,43520,48640,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,18,46080,51200,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,19,48640,53760,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,20,51200,56320,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,21,53760,58880,test,
S019,Nhung,4,skipping,False,2,batch4\skipping\skipping_Nhung.csv,22,56320,61440,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,0,0,5120,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,1,2560,7680,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,2,5120,10240,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,3,7680,12800,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,4,10240,15360,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,5,12800,17920,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,6,15360,20480,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,7,17920,23040,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,8,20480,25600,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,9,23040,28160,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,10,25600,30720,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,11,28160,33280,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,12,30720,35840,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,13,33280,38400,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,14,35840,40960,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,15,38400,43520,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,16,40960,46080,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,17,43520,48640,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,18,46080,51200,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,19,48640,53760,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,20,51200,56320,test,
S020,Paul,4,skipping,False,2,batch4\skipping\skipping_Paul.csv,21,53760,58880,test,
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,0,0,5120,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,1,2560,7680,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,2,5120,10240,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,3,7680,12800,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,4,10240,15360,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,5,12800,17920,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,6,15360,20480,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,7,17920,23040,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,8,20480,25600,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,9,23040,28160,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,10,25600,30720,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,11,28160,33280,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,12,30720,35840,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,13,33280,38400,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,14,35840,40960,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,15,38400,43520,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,16,40960,46080,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,17,43520,48640,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,18,46080,51200,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,19,48640,53760,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,20,51200,56320,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,21,53760,58880,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,22,56320,61440,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S023,Sebastian,4,stairs_down,False,2,batch4\skipping\stairs_down_Sebastian.csv,23,58880,64000,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,0,0,5120,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,1,2560,7680,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,2,5120,10240,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,3,7680,12800,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,4,10240,15360,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,5,12800,17920,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,6,15360,20480,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,7,17920,23040,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,8,20480,25600,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,9,23040,28160,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,10,25600,30720,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,11,28160,33280,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,12,30720,35840,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,13,33280,38400,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,14,35840,40960,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,15,38400,43520,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,16,40960,46080,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,17,43520,48640,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,18,46080,51200,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,19,48640,53760,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,20,51200,56320,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,21,53760,58880,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S024,Sophie,4,stairs_down,False,2,batch4\skipping\stairs_down_Sophie.csv,22,56320,61440,test,filename says 'stairs_down' but folder is 'skipping' — inspect IMU to confirm true activity
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,0,0,5120,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,1,2560,7680,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,2,5120,10240,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,3,7680,12800,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,4,10240,15360,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,5,12800,17920,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,6,15360,20480,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,7,17920,23040,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,8,20480,25600,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,9,23040,28160,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,10,25600,30720,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,11,28160,33280,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,12,30720,35840,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,13,33280,38400,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,14,35840,40960,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,15,38400,43520,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,16,40960,46080,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,17,43520,48640,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,18,46080,51200,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,19,48640,53760,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,20,51200,56320,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,21,53760,58880,val,
S025,S35,4,stairs_down,False,1,batch4\stairs_down\S35_CSD.csv,22,56320,61440,val,
